,Symbol,Name,Last Sale,Net Change,% Change,Market Cap,Country,IPO Year,Volume,Sector,Industry,stock_symbol,overall_profit,2017_value,2018_value,2019_value,2020_value,2017_profit,2018_profit,2019_profit,2020_profit
3431,PLM,Polymet Mining Corporation Ordinary Shares (Canada),$3.20,0.05,1.587%,322807424.0,Canada,,52620,Basic Industries,Precious Metals,PLM,-66.91412423280559,0.6923107580834651,0.9256972114878348,0.4694444443734866,0.27412698335117763,-16.44125122517492,33.711227317983194,-49.28747342568225,-41.60608637790498
3432,PLMR,Palomar Holdings Inc. Common stock,$85.02,4.57,5.681%,2175640545.0,United States,2019.0,105215,Finance,Property-Casualty Insurers,PLMR,,,,34.1834635814475,52.301269773452994,,,,53.00166891759511
3433,PLNT,Planet Fitness Inc. Common Stock,$75.59,-0.44,-0.579%,6544998172.0,United States,2015.0,849329,Consumer Services,Other Consumer Services,PLNT,279.2117981850165,23.887370561698518,44.31629473469646,68.51246028476291,69.29523788936554,30.72143224438912,85.52186235915849,54.59880094876836,1.1425331995802193
3434,PLOW,Douglas Dynamics Inc. Common Stock,$41.03,1.24,3.116%,942908420.0,United States,2010.0,86254,Capital Goods,Construction/Ag Equipment/Trucks,PLOW,78.64980185797793,34.35517922055673,43.132111537978936,41.98821422031948,46.66793620397174,31.515264221721395,25.547624889613296,-2.652078177652477,11.145322730557076
3435,PLPC,Preformed Line Products Company Common Stock,$72.42,-0.04,-0.055%,355333003.0,United States,,4442,Basic Industries,Water Supply,PLPC,23.827042909095287,56.83254980566017,72.9910358565737,56.16952385978093,52.78206331767733,33.3295089482011,28.431745726995768,-23.04599708633645,-6.030780233351988
3436,PLSE,Pulse Biosciences Inc Common Stock (DE),$22.90,0.45,2.004%,675759146.0,United States,2016.0,41089,Health Care,Medical/Dental Instruments,PLSE,96.08998686752143,21.887246962087563,15.53145419648919,14.123650758985491,10.31063491579086,316.25661313920625,-29.038794950354823,-9.064208796507463,-26.99738125971985
3437,PLUG,Plug Power Inc. Common Stock,$25.90,-0.1,-0.385%,14719423354.0,United States,1999.0,33490961,Capital Goods,Industrial Machinery/Components,PLUG,135.03743617557348,2.0115139451159902,1.9004382479238315,2.4034920647030784,4.061111113381764,16.416681861674487,-5.521994886580459,26.47041109222131,68.96711135526314
3438,PLUS,ePlus inc. Common Stock,$99.79,1.0,1.012%,1348180563.0,United States,1996.0,52499,Technology,Retail: Computer Software & Peripheral Equipment,PLUS,70.04666893698843,74.9748005354072,86.2662150470384,81.17789698403979,75.7958733694894,68.20460690664927,15.060279495240266,-5.898390302882901,-6.629912592597144
3439,PLX,Protalix BioTherapeutics Inc. (DE) Common Stock,$1.50,0.02,1.351%,68334971.0,Israel,,486833,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),PLX,-51.71714804375795,7.879282860166997,5.189243025988698,3.5341666643581693,3.2893650910210988,15.655829417434035,-34.14066840749625,-31.894369821216632,-6.9267127610556045
3440,PLXP,PLx Pharma Inc. Common Stock,$19.09,0.65,3.525%,438715728.0,United States,2014.0,486962,Health Care,Major Pharmaceuticals,PLXP,-93.6353402695888,7.8734422356958875,4.4196255036084295,5.209896810471066,4.541063486583648,-88.96474782057,-43.86666757303256,17.880956343867,-12.837746086317253
3441,PLXS,Plexus Corp. Common Stock,$89.05,0.85,0.964%,2526971850.0,United States,,65686,Technology,Electrical Products,PLXS,55.238916595509615,55.495298955545,59.62505980411849,61.88694443778386,67.19380987258185,28.21166268647687,7.441640871025231,3.793513400399372,8.575096868990011
3442,PLYA,Playa Hotels & Resorts N.V. Ordinary Shares,$6.88,-0.02,-0.29%,1158967517.0,Netherlands,,715736,Consumer Services,Hotels/Resorts,PLYA,-42.086121739850384,10.718685252732962,9.864581700815148,7.799186517321874,5.680158741890439,9.285789542747851,-7.9683611541820785,-20.937483677818822,-27.16985637829159
3443,PLYM,Plymouth Industrial REIT Inc. Common Stock,$22.50,-0.33,-1.445%,661608428.0,United States,2017.0,416243,Consumer Services,Real Estate Investment Trusts,PLYM,,18.047626858026213,15.847948222521293,17.61563886536492,17.046031762683207,,-12.188187692536802,11.154066242667232,-3.233530767945377
3444,PM,Philip Morris International Inc Common Stock,$99.21,-0.38,-0.382%,154622851816.0,United States,,2515826,Consumer Non-Durables,Farming/Seeds/Milling,PM,-14.575980890387301,110.5107172323888,88.51916327609484,81.20563470749626,82.11888909718347,14.958564642837706,-19.899928719174586,-8.262085064888582,1.1246194835823282
3445,PMBC,Pacific Mercantile Bancorp Common Stock,$8.66,0.12,1.405%,206894155.0,United States,2000.0,72198,Finance,Major Banks,PMBC,-8.959077330786913,8.248007930132497,9.116175317194356,7.776349200142754,6.4225396882920025,16.917339337134294,10.525782642499411,-14.69723947195824,-17.409319939309036
3446,PMD,Psychemedics Corporation,$6.77,-0.05,-0.733%,37482058.0,United States,,8956,Health Care,Medical Specialities,PMD,-49.56340286427035,20.879123566160164,19.53812755341549,11.502341289368887,8.382222190735833,25.6315950461694,-6.422664287106833,-41.128742977429546,-27.12594784086997
3447,PMF,PIMCO Municipal Income Fund Common Stock,$15.13,0.04,0.265%,392487330.0,United States,2001.0,30279,Finance,Finance/Investors Services,PMF,-10.353023890302392,13.675657359727351,12.842589663319378,14.521349199234493,14.367777809264169,-14.671472172865146,-6.09160989117222,13.071814796901418,-1.0575559327395099
3448,PML,Pimco Municipal Income Fund II Common Shares of Beneficial Interest,$15.11,0.06,0.399%,951612690.0,United States,2002.0,35381,Finance,Investment Managers,PML,9.80094955015591,13.025258964751346,12.90780876737192,14.9776190538255,14.48666669452001,-1.2757156201166404,-0.9017110346694004,16.03533429845663,-3.277906572073553
3449,PMM,Putnam Managed Municipal Income Trust Common Stock,$8.58,-0.01,-0.116%,419469928.0,United States,1989.0,33859,Finance,Investment Managers,PMM,1.927820552577128,7.454063751783029,7.025019936352612,7.659682544450911,7.804920612819611,-2.654170340787997,-5.755837751290888,9.034317537151589,1.8961369159341768
3450,PMO,Putnam Municipal Opportunities Trust Common Stock,$14.59,0.0,0.00%,497660319.0,United States,1993.0,35238,Finance,Finance Companies,PMO,0.5649609586036197,12.418764938871224,11.596454168220914,12.65805557039049,12.905238060724168,-3.225914519737312,-6.621518119538948,9.154534539349113,1.9527682506931257
3451,PMT,PennyMac Mortgage Investment Trust Common Shares of Beneficial Interest,$19.25,-0.35,-1.786%,1884791543.0,United States,2009.0,1304881,Consumer Services,Real Estate Investment Trusts,PMT,31.793545073310128,17.095019967432517,18.678804819327425,21.525515889364577,19.56841267479791,15.135209076441978,9.264597847280404,15.240327727454964,-9.092015376661175
3452,PMX,PIMCO Municipal Income Fund III Common Shares of Beneficial Interest,$13.05,0.02,0.153%,432672750.0,United States,2002.0,38501,Finance,Trusts Except Educational Religious and Charitable,PMX,-2.529425371471912,11.678804735738444,11.324103621372664,12.357222208901055,11.90904762631371,-4.413867146557098,-3.037135412328222,9.12318203781291,-3.626823043325397
3453,PNBK,Patriot National Bancorp Inc. Common Stock,$9.00,0.08,0.897%,35519184.0,United States,,4588,Finance,Major Banks,PNBK,-14.306150422430456,16.119203145760466,19.45593618871681,14.208293646100968,11.647936518230136,18.58895071424801,20.70035976830496,-26.971935411975387,-18.020159152421826
3454,PNC,PNC Financial Services Group Inc. (The) Common Stock,$190.27,3.59,1.923%,80837798064.0,United States,,1247958,Finance,Major Banks,PNC,48.055327553928755,127.42462139965528,142.65223088967372,135.59515880403066,133.59666697184244,41.21530489782055,11.950288196076707,-4.947046423060133,-1.4738666555761926
3455,PNF,PIMCO New York Municipal Income Fund Common Stock,$13.15,0.0,0.00%,102951350.0,United States,2001.0,97,Finance,Finance Companies,PNF,-1.9698266746184336,12.834422343280686,11.895776896837699,13.494841250162274,12.704126933264352,-0.9644146778319148,-7.313499753531205,13.442286007815616,-5.859382131586129
3456,PNFP,Pinnacle Financial Partners Inc. Common Stock,$96.39,4.1,4.443%,7334787507.0,United States,,550723,Finance,Major Banks,PNFP,2.0291838594711527,65.07155387240103,61.65669324958468,56.96785711863685,53.858412485274066,23.27131877279102,-5.247854737743876,-7.604747974348125,-5.458243982895997
3457,PNI,Pimco New York Municipal Income Fund II Common Shares of Beneficial Interest,$11.92,-0.09,-0.749%,133372880.0,United States,2002.0,18780,Finance,Trusts Except Educational Religious and Charitable,PNI,-12.995078357726236,11.949043786858182,10.899521922685237,11.667222219800193,11.62444447714185,-10.565565484010866,-8.783312563698479,7.0434309189024065,-0.3666489062473302
3458,PNM,PNM Resources Inc. (Holding Co.) Common Stock,$47.71,-0.23,-0.48%,4095181839.0,United States,,543619,Public Utilities,Electric Utilities: Central,PNM,47.6325610762568,39.26079680910149,38.790199279785156,48.08023808494447,48.266825418623675,20.08604113801404,-1.198644876222264,23.94944851443611,0.3880748954477952
3459,PNNT,PennantPark Investment Corporation Common Stock,$6.88,0.11,1.625%,461270322.0,United States,2007.0,380427,Finance,Finance: Consumer Services,PNNT,-19.771852082485065,7.670637457494242,7.147609562512888,6.5875397012347285,5.481269836425781,12.273443002537633,-6.818571440504643,-7.835764620042526,-16.793369224045712
3460,PNNTG,PennantPark Investment Corporation 5.50% Notes Due 2024,$25.32,0.0,0.00%,0.0,United States,,339,Finance,Finance: Consumer Services,PNNTG,,,,25.47476264177743,23.878158826676625,,,,-6.2673942739016795
3461,PNR,Pentair plc. Ordinary Share,$77.10,0.64,0.837%,12788045087.0,Switzerland,,747451,Capital Goods,Fluid Controls,PNR,4.856764229583237,43.35378438638026,44.06261211562442,39.73317455110096,40.004285721551796,13.636263361997633,1.6349846715269376,-9.825648904251548,0.6823294979920798
3462,PNRG,PrimeEnergy Resources Corporation Common Stock,$50.188,0.198,0.396%,100083755.0,United States,,16717,Energy,Oil & Gas Production,PNRG,135.33590938154603,48.86521900982496,66.56151410592979,130.41984128195142,120.50888854738264,-4.5735058100381885,36.214500732201344,95.93881394343558,-7.599267593910443
3463,PNTG,The Pennant Group Inc. Common Stock ,$32.65,0.5,1.555%,924132391.0,United States,,59642,Health Care,Hospital/Nursing Management,PNTG,,,,22.89492174983025,25.144285746983122,,,,9.82472891469721
3464,PNW,Pinnacle West Capital Corporation Common Stock,$80.34,0.88,1.107%,9058412287.0,United States,,749158,Public Utilities,Electric Utilities: Central,PNW,22.144405324778,85.51988046957678,80.78601603109048,92.50861119467116,90.39301572527205,15.559535873324409,-5.535396462779598,14.510673677817245,-2.2869173389136086
3465,POAI,Predictive Oncology Inc. Common Stock,$1.07,-0.03,-2.727%,16500476.0,United States,,677905,Health Care,Industrial Specialties,POAI,-98.44446809687788,17.633585690502148,10.221235079594342,6.251535708942112,2.2907460322455755,-88.02590740226003,-42.035413222282244,-38.83776607953507,-63.35706714481493
3466,PODD,Insulet Corporation Common Stock,$275.51,-4.94,-1.761%,18876041150.0,United States,2007.0,1922112,Health Care,Medical/Dental Instruments,PODD,423.1935011853648,51.67027887595128,86.49027893552744,124.3880555591886,182.36158631339904,48.241494597850256,67.38883709757238,43.81738282045705,46.60699171925267
3467,POLA,Polar Power Inc. Common Stock,$7.03,0.01,0.142%,89901067.0,United States,2016.0,71710,Capital Goods,Industrial Machinery/Components,POLA,-74.26030758828745,6.073067750588831,5.586533871304941,3.92638888907811,2.3573015814735774,-33.6873579841529,-8.011336268012434,-29.71690533828345,-39.96260563922245
3468,POOL,Pool Corporation Common Stock,$481.09,-5.72,-1.175%,19292106380.0,United States,1995.0,147914,Consumer Non-Durables,Recreational Products/Toys,POOL,131.36886552498024,115.47517917830629,149.09195225932208,184.1048017229353,212.6012696765718,25.668869444775208,29.11168730823773,23.48406398402632,15.478394744164095
3469,POR,Portland General Electric Co Common Stock,$50.35,0.57,1.145%,4501564659.0,United States,,579190,Public Utilities,Electric Utilities: Central,POR,35.730158794227684,45.882270858582274,43.64900391415296,53.37095239427354,55.89206362527514,11.422042872271572,-4.8673853814094405,22.273013375611765,4.7237516249983615
3470,POST,Post Holdings Inc. Common Stock,$107.75,8.43,8.488%,6856113859.0,United States,2012.0,925224,Consumer Non-Durables,Specialty Foods,POST,32.122416297375835,82.87721127817831,85.76733051923165,104.07170640854609,99.03555527944414,10.565719343564078,3.4872303211948537,21.3418976415618,-4.83911651196716
3471,POWI,Power Integrations Inc. Common Stock,$99.62,0.28,0.282%,6006149871.0,United States,1997.0,174180,Technology,Semiconductors,POWI,77.26901681811394,70.52378471344116,68.6956574489396,80.18059508005778,96.34444451710534,29.760278769622797,-2.5922137785568062,16.718578812139267,20.159303408647027
3472,POWL,Powell Industries Inc. Common Stock,$27.53,0.98,3.691%,321871758.0,United States,,37103,Consumer Durables,Electrical Products,POWL,3.091624621857773,32.04302784741162,32.347649433698315,35.66448419813125,35.66507937416198,-7.378089252585223,0.9506641748629251,10.25371185387465,0.0016688199594161518
3473,PPBI,Pacific Premier Bancorp Inc,$39.95,1.36,3.524%,3781530171.0,United States,,254189,Finance,Major Banks,PPBI,6.276999746371716,37.43725090482796,37.70123496188585,30.25793650793651,26.485873025561137,50.22040999280826,0.7051373983869449,-19.7428504967388,-12.466360623719266
3474,PPC,Pilgrim's Pride Corporation Common Stock,$21.28,0.27,1.285%,5185415108.0,United States,,564077,Consumer Non-Durables,Meat/Poultry/Fish,PPC,6.654260401079258,25.767370535557962,21.140358560113796,26.49912693765428,24.288730167207266,13.147119179614409,-17.95686513320819,25.348521702233814,-8.341394701974602
3475,PPD,PPD Inc. Common Stock,$46.12,0.12,0.261%,16202662743.0,United States,2020.0,901820,Health Care,Major Pharmaceuticals,PPD,,,,,24.88897428757105,,,,
3476,PPG,PPG Industries Inc. Common Stock,$164.23,1.28,0.786%,38937484327.0,United States,,813184,Basic Industries,Paints/Coatings,PPG,8.389857315951087,107.84689233787506,108.42573705422451,115.85797627766928,110.61000000484405,5.682210215704603,0.5367282299947783,6.854681762253399,-4.529663335606458
3477,PPL,PPL Corporation Common Stock,$29.23,0.37,1.282%,22490376903.0,United States,,5810925,Public Utilities,Electric Utilities: Central,PPL,-10.406658601378721,37.26247016937134,29.254900472572604,31.461746003892685,32.073491777692524,4.0881122136620895,-21.4896373224895,7.543507226726245,1.9444113932016025
3478,PPSI,Pioneer Power Solutions Inc. Common Stock,$3.9644,-0.0256,-0.642%,34593533.0,United States,,35450,Consumer Durables,Electrical Products,PPSI,-57.82979640158632,7.053191247689298,5.726147412303909,4.73354762224924,2.101095254459078,41.561649954885475,-18.8148001207275,-17.334513392404922,-55.61267315483982
3479,PPT,Putnam Premier Income Trust Common Stock,$4.65,0.02,0.432%,475286465.0,United States,1988.0,164694,Finance,Finance Companies,PPT,7.362535635142034,5.280358569080612,5.1898007943810684,5.194325413022723,5.120000025582692,10.725133243476119,-1.7149929027510884,0.08718289624049115,-1.430895862890868
3480,PRA,ProAssurance Corporation Common Stock,$21.41,0.78,3.781%,1155142273.0,United States,,376852,Finance,Property-Casualty Insurers,PRA,-42.198721824059724,58.08406369334673,45.090996062138174,38.66849216582283,30.048888978504,11.729026837893867,-22.369419088521624,-14.243428748978465,-22.291024822884804
3481,PRAA,PRA Group Inc. Common Stock,$41.78,3.19,8.266%,1913517942.0,United States,2002.0,374709,Technology,Advertising,PRAA,15.301888003839448,34.36605585713785,36.004063800036676,31.1463492181566,34.67809507581923,14.264382599735134,4.766354188877923,-13.492128579871919,11.339196876415345
3482,PRDO,Perdoceo Education Corporation Common Stock,$11.62,-0.43,-3.568%,818510964.0,United States,,891319,Miscellaneous,Other Consumer Services,PRDO,,,,17.919919929504395,15.458254072401258,,,,-13.737036029106958
3483,PRFT,Perficient Inc. Common Stock,$100.65,-0.47,-0.465%,3314534339.0,United States,1999.0,315222,Technology,EDP Services,PRFT,121.7803211113576,18.173266946557035,24.534183342618288,33.588333235846626,43.3277778928242,-6.97715934060505,35.00150201263813,36.90422365720395,28.996510748509856
3484,PRGO,Perrigo Company plc Ordinary Shares,$48.97,0.77,1.598%,6539897664.0,United States,,1187367,Health Care,Major Pharmaceuticals,PRGO,-48.79794760849997,77.86490050540027,75.63932279001669,49.45087302677214,53.505555470784515,-25.487312858318656,-2.8582553897044094,-34.62279776875665,8.199415290033803
3485,PRGS,Progress Software Corporation Common Stock (DE),$46.26,0.55,1.203%,2024094596.0,United States,1991.0,257778,Technology,Computer Software: Prepackaged Software,PRGS,48.686788968761185,33.442390365904544,39.16203178162594,40.20384917183528,40.13380952865359,23.896577408035483,17.102968278107074,2.6602741043128058,-0.17421128728828336
3486,PRI,Primerica Inc. Common Stock,$148.54,0.94,0.637%,5858114727.0,United States,2010.0,130584,Finance,Life Insurance,PRI,112.48640451629082,82.46593624282168,106.37996007911713,122.28785708593945,113.81412687755768,53.9605914313093,28.99866893632346,14.953847505668602,-6.929330851244486
3487,PRIM,Primoris Services Corporation Common Stock,$26.92,-0.55,-2.002%,1446249757.0,United States,,695916,Basic Industries,Water Supply,PRIM,-7.255342439512106,25.532510020343427,25.213545810653873,20.735714238787452,19.41841266268776,21.94631660323956,-1.2492473690813055,-17.759626533664004,-6.352815055849887
3488,PRK,Park National Corporation Common Stock,$121.25,2.91,2.459%,1980826451.0,United States,,42101,Finance,Major Banks,PRK,-1.6219224322377812,105.59374492386898,104.81956153656857,96.74539672003851,92.83619060213604,11.8971982953366,-0.7331716361216114,-7.702917946010689,-4.040715372964895
3489,PRLB,Proto Labs Inc. Common stock,$80.47,-1.02,-1.252%,2233932740.0,United States,2012.0,214382,Capital Goods,Office Equipment/Supplies/Services,PRLB,53.082575389605644,68.91414352052239,125.14693253353771,105.1278571477012,92.31158737909227,14.28201887122843,81.59832821004207,-15.996457108904107,-12.19112623079771
3490,PRO,PROS Holdings Inc. Common Stock,$44.70,0.22,0.495%,1983728069.0,United States,2007.0,127576,Technology,EDP Services,PRO,190.3932488890544,25.111235136054898,33.60418329580847,54.11472225189209,49.633968141343864,46.918197916595624,33.82130792745964,61.035671587477474,-8.280101835672946
3491,PROV,Provident Financial Holdings Inc. Common Stock,$17.50,0.1,0.575%,131975708.0,United States,,5933,Finance,Savings Institutions,PROV,5.375431210089627,19.097968059706968,18.08964142666395,20.203849205895075,19.602380949353414,2.663886837405939,-5.279758715119005,11.68739462195644,-2.9769983452765287
3492,PRPH,ProPhase Labs Inc. Common Stock (DE),$7.27,-0.04,-0.547%,110171419.0,United States,,111335,Health Care,Major Pharmaceuticals,PRPH,18.04492504507033,2.0928286693960545,2.9813545852068413,2.4837698283649625,1.872698416785588,31.920762679491762,42.45574082598917,-16.689888526203507,-24.602578089195795
3493,PRPL,Purple Innovation Inc. Common Stock,$25.55,-0.57,-2.182%,1705489225.0,United States,2015.0,661445,Consumer Durables,Home Furnishings,PRPL,12.421066758152087,10.003390479372793,7.758776896503343,6.677841264104086,11.008333319709415,2.1582283374316718,-22.43852809202932,-13.93177876897585,64.84868214647982
3494,PRPO,Precipio Inc.  Common Stock,$3.51,0.52,17.391%,79701791.0,United States,,2874667,Capital Goods,Biotechnology: Laboratory Analytical Instruments,PRPO,,56.06267723323793,7.3641035737269425,3.1964719655021785,1.5496349173878867,,-86.86451675668283,-56.59387550025375,-51.52045961571784
3495,PRQR,ProQR Therapeutics N.V. Ordinary Shares,$6.26,0.29,4.858%,413960573.0,Netherlands,2014.0,720615,Health Care,Major Pharmaceuticals,PRQR,46.120886669815114,4.538003970902278,9.34250997072197,10.570436498475452,7.631111122312999,-13.106079401658967,105.87267068575136,13.143432884756045,-27.807038778260345
3496,PRS,Prudential Financial Inc. 5.625% Junior Subordinated Notes due 2058,$27.74,0.0591,0.214%,944867869.0,United States,2018.0,23152,Finance,Investment Bankers/Brokers/Service,PRS,,,24.29866665734185,26.31103169728839,26.476984266250852,,,8.281792035442836,0.6307337958912617
3497,PRT,PermRock Royalty Trust Trust Units,$6.29,0.03,0.479%,76522454.0,United States,2018.0,24619,Energy,Oil & Gas Production,PRT,43.694836889447174,3.6531599874496465,11.696980827129805,7.823369037537347,4.506999988404531,16.47220543114746,220.18802536200263,-33.11633871031112,-42.3905485375997
3498,PRTA,Prothena Corporation plc Ordinary Shares,$57.42,1.48,2.646%,2536573977.0,United States,,397550,Health Care,Major Pharmaceuticals,PRTA,-74.7811276841925,54.50617529576518,20.484103548574254,10.569424619750373,12.093730192335824,13.66090142130344,-62.41874716502856,-48.40182000307243,14.421840615023507
3499,PRTH,Priority Technology Holdings Inc. Common Stock,$5.92,-0.33,-5.28%,400499236.0,United States,2016.0,22407,Technology,EDP Services,PRTH,-75.41889619983941,10.090258932683573,10.127011910852683,5.7281190459690405,2.435714284578959,1.8303763151215868,0.3642421707342363,-43.43722416450937,-57.47793883067065
3500,PRTK,Paratek Pharmaceuticals Inc. Common Stock,$5.78,0.2,3.584%,271244002.0,United States,,414563,Health Care,Major Pharmaceuticals,PRTK,-73.83172275574061,20.519601586330463,10.941075695463386,4.648412692168402,3.6776190750182622,46.00822224911203,-46.67988240691768,-57.51411633048272,-20.884411119213294
3501,PRTS,CarParts.com Inc. Common Stock,$19.93,2.97,17.512%,958484502.0,United States,2007.0,4082858,Consumer Services,Other Specialty Stores,PRTS,-26.87710342919621,3.0227489955871705,1.6843426256065823,1.3526190512237095,2.4057142848060247,-8.122022818830384,-44.27778727027918,-19.694542508143755,77.85601072449657
3502,PRTY,Party City Holdco Inc. Common Stock,$6.91,0.3,4.539%,769060169.0,United States,2015.0,4168233,Miscellaneous,Diversified Commercial Services,PRTY,-85.96393912048681,14.094422306197574,14.158525911460359,6.825039698017968,2.0283333290190924,-2.4666376472603537,0.4548154147091171,-51.795548910260756,-70.28100320635305
3503,PRU,Prudential Financial Inc. Common Stock,$104.76,2.68,2.625%,40521168000.0,United States,2001.0,1842632,Finance,Life Insurance,PRU,-0.34620839772913004,108.3110756741102,101.01119511820879,93.57619013105119,78.96285659547836,36.69223517001842,-6.739735996958897,-7.360575209962372,-15.616508339468865
3504,PRVB,Provention Bio Inc. Common Stock,$6.51,-0.09,-1.364%,412569544.0,United States,2018.0,896850,Health Care,Major Pharmaceuticals,PRVB,,,3.339630632787137,6.760206361611683,12.80904760057964,,,102.42377391208248,89.4771685272322
3505,PSA,Public Storage Common Stock,$304.73,-4.18,-1.353%,53397303099.0,United States,,596821,Consumer Services,Real Estate Investment Trusts,PSA,-10.400914287148169,213.6164541054532,205.83916360923493,228.1219046456473,213.92396811833459,-10.529712264487586,-3.6407731458640096,10.825316546035895,-6.223837447511707
3506,PSB,PS Business Parks Inc. (MD) Common Stock,$153.13,-0.85,-0.552%,4217592519.0,United States,,51710,Consumer Services,Real Estate Investment Trusts,PSB,50.459729978047584,126.24617542403628,124.0313149258435,164.7317462800041,154.97047702849858,22.571510582422814,-1.7543980962223156,32.81464151089165,-5.925554407050193
3507,PSEC,Prospect Capital Corporation Common Stock,$8.17,0.0,0.00%,3167983473.0,United States,2004.0,1031607,Finance,Finance/Investors Services,PSEC,-22.945444267800923,7.885139457733032,6.788167322774331,6.593650793272351,5.874920655810644,3.420276357454064,-13.911892628390856,-2.865523494822781,-10.900336702620711
3508,PSF,Cohen & Steers Select Preferred and Income Fund Inc. Common Stock,$31.71,0.02,0.063%,381046005.0,,2010.0,9327,Finance,Investment Managers,PSF,8.88658693997565,27.647888464756694,26.38406376629712,28.33222224220397,28.529841301933175,5.5205382730429395,-4.571143651966773,7.383845389258875,0.6975063870380895
3509,PSHG,Performance Shipping Inc. Common Shares,$4.58,0.04,0.881%,23278885.0,Greece,,21157,Transportation,Marine Transportation,PSHG,-99.99733474944813,4717.0655224646225,1.6682470144028685,0.956428569460672,0.6774603142624809,-81.4422170238058,-99.96463379602301,-42.668647915847416,-29.167704113596333
3510,PSMT,PriceSmart Inc. Common Stock,$85.90,-0.15,-0.174%,2644282549.0,United States,,72613,Consumer Services,Department/Specialty Retail Stores,PSMT,-30.391837810490674,86.2049004300182,80.47278901970246,62.712420584663505,58.29095216781374,2.9416138783973302,-6.649403202975843,-22.070029697480226,-7.050387109329745
3511,PSN,Parsons Corporation Common Stock,$33.28,0.19,0.574%,3408158474.0,,2019.0,348628,Capital Goods,Industrial Machinery/Components,PSN,16242.32895846886,0.2700000107288361,,35.66454555627072,38.72285697573707,13.948952601444061,,,8.575214885721794
3512,PSNL,Personalis Inc. Common Stock,$20.93,-1.06,-4.82%,919002372.0,United States,2019.0,294545,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,PSNL,,,,15.366148143344455,9.275634939708407,,,,-39.63591361231301
3513,PSO,Pearson Plc Common Stock,$11.17,-0.15,-1.325%,8451095410.0,United Kingdom,,129191,Consumer Services,Books,PSO,-34.716599375978625,8.574223121323909,11.203944225235288,10.259682553155082,7.269047608451237,-22.994803003030754,30.670080154216194,-8.427939778148774,-29.1493906288958
3514,PSTG,Pure Storage Inc. Class A Common Stock,$20.11,-0.62,-2.991%,5696256160.0,,2015.0,3142377,Technology,Electronic Components,PSTG,24.667691008361373,13.282908371245243,21.55637445867774,17.95805561731732,16.12650788019574,2.684941390961529,62.28655544551407,-16.692597580628313,-10.199031432753683
3515,PSTI,Pluristem Therapeutics Inc. Common Stock,$3.21,0.06,1.905%,101886183.0,Israel,,533213,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),PSTI,-74.41178074838736,13.540239041545002,12.768525898694044,6.141666684831892,3.737301588058472,-7.29391322837009,-5.69940560490211,-51.899955143137866,-39.14841394293659
3516,PSTL,Postal Realty Trust Inc. Class A Common Stock,$19.89,0.02,0.101%,271964364.0,,2019.0,69194,Consumer Services,Real Estate Investment Trusts,PSTL,,,,15.70618748664856,15.58195233723474,,,,-0.7909949471788092
3517,PSTV,PLUS THERAPEUTICS Inc. Common Stock ,$1.95,0.03,1.563%,23570674.0,United States,,63143,Health Care,Medical/Dental Instruments,PSTV,-99.83006911100256,451.99203187251,87.87450199203188,9.942857143424806,2.044126985565065,-62.425324679805186,-80.55839576906126,-88.68516245551369,-79.4412515831343
3518,PSX,Phillips 66 Common Stock,$73.96,0.59,0.804%,32393696616.0,United States,,1807938,Energy,Integrated oil Companies,PSX,-0.08182580058672691,84.72537848483994,105.86083665217062,99.4254363226512,80.87380975390238,4.6767198468843,24.94584095733782,-6.079113421958258,-18.65883344836012
3519,PSXP,Phillips 66 Partners LP Common Units representing limited partner interest in the Partnership,$35.18,0.21,0.601%,8033006336.0,United States,2013.0,393227,Energy,Oil & Gas Production,PSXP,0.09728782101246948,50.634502076532726,50.66908364466937,52.58753964257619,52.79111114380851,-3.9918611634908996,0.06829645146775283,3.7862456944366887,0.3871097651952299
3520,PT,Pintec Technology Holdings Limited American Depositary Shares,$0.9351,0.0251,2.758%,40523391.0,China,2018.0,583612,Technology,Computer Software: Programming Data Processing,PT,,,11.150888951619468,5.483928579896215,2.291428569763426,,,-50.82070493492114,-58.215565057435676
3521,PTC,PTC Inc. Common Stock,$135.37,-0.18,-0.133%,15889971965.0,United States,,502555,Technology,Computer Software: Prepackaged Software,PTC,90.16375400876578,56.37677283116071,86.34195225932207,80.45579366835338,73.76904793391151,45.3294987631875,53.151640158442966,-6.8172637251588295,-8.31108044500221
3522,PTCT,PTC Therapeutics Inc. Common Stock,$39.92,0.03,0.075%,2818548606.0,United States,2013.0,496706,Health Care,Major Pharmaceuticals,PTCT,367.44926546346113,15.52557768194799,33.519721088181456,39.8452579937284,50.25738113645523,44.405054923527935,115.89999274008171,18.871090510885036,26.131398482513763
3523,PTE,PolarityTE Inc. Common Stock,$0.8253,0.0282,3.538%,66546494.0,United States,,520043,Consumer Durables,Specialty Chemicals,PTE,-51.22513692119277,17.917091606147736,20.399282842993266,7.375357157654233,2.1485714240679665,306.7370905481509,13.853762046926374,-63.8450174233085,-70.8682389457146
